bloque,variedad,siembra,cv
39.0,Alma,2023-03-24,69
39.0,Paintball Sunny,2023-03-24,74
39.0,Alma,2023-03-24,69
39.0,Botani,2023-03-24,66
39.0,Can Can,2023-03-24,69
39.0,Felina,2023-03-24,69
39.0,Can Can,2023-03-24,69
39.0,Alma,2023-03-24,68
39.0,Alma,2023-03-24,68
39.0,Painter,2023-03-24,68
39.0,Maisy,2023-03-24,74
47.0,Purple Monarch,2023-03-24,73
39.0,Trissia,2023-03-24,68
39.0,Skylie,2023-03-24,65
39.0,Melrose,2023-03-24,66
54.0,Tara,2023-03-24,68
39.0,Shortcake,2023-03-24,68
54.0,Tara,2023-03-24,68
39.0,Vitamin C,2023-03-24,65
39.0,Real Deal,2023-03-24,68
54.0,Tara,2023-03-24,68
54.0,Tara,2023-03-24,68
54.0,Tara,2023-03-24,68
39.0,Shortcake,2023-03-24,68
39.0,Paintball Sunny,2023-03-24,74
39.0,Tequila Sunrise,2023-03-24,65
50.0,Candy Crush Purple,2023-03-25,62
19.0,Tara,2023-03-25,72
39.0,Alma,2023-03-25,70
39.0,Skylie,2023-03-25,67
10.0,Dotty Pink,2023-03-25,70
39.0,Uvita,2023-03-25,69
50.0,Candy Crush Purple,2023-03-25,65
19.0,Tara,2023-03-25,69
10.0,Nebula Lemon,2023-03-25,67
19.0,Tara,2023-03-25,69
19.0,Tara,2023-03-25,69
19.0,Tara,2023-03-25,69
19.0,Tara,2023-03-25,69
39.0,Skylie,2023-03-25,65
39.0,Aquarel Pink,2023-03-25,63
47.0,Chelsea,2023-03-25,75
50.0,Candy Crush Mint,2023-03-25,62
47.0,Chelsea,2023-03-25,75
19.0,Tara,2023-03-25,67
39.0,Paintball Sunny,2023-03-25,74
19.0,Tara,2023-03-25,67
50.0,Lucy,2023-03-25,58
50.0,Superb,2023-03-25,62
50.0,Superb,2023-03-25,62
19.0,Tara,2023-03-25,69
39.0,Aquarel Pink,2023-03-25,62
39.0,Veronica,2023-03-25,62
39.0,Airbrush Custard,2023-03-25,66
39.0,Alma,2023-03-25,68
23.0,Potomac Early Yellow,2023-03-25,49
39.0,Botani,2023-03-25,65
39.0,Uvita,2023-03-25,70
39.0,Aquarel Pink,2023-03-25,63
54.0,Tara,2023-03-25,69
54.0,Tara,2023-03-25,68
39.0,Mark Twain,2023-03-25,75
10.0,Nebula Lemon,2023-03-25,65
10.0,Jaxon,2023-03-25,69
39.0,Sweet Dreams,2023-03-25,75
39.0,Alemani,2023-03-25,72
50.0,Molly Yellow,2023-03-25,60
50.0,Molly Purple,2023-03-25,60
39.0,Sweet Dreams,2023-03-25,73
23.0,Potomac Early Orange,2023-03-25,49
39.0,Paintball Sunny,2023-03-25,75
50.0,Candy Crush White,2023-03-25,58
10.0,Candy Crush Yellow,2023-03-25,71
39.0,Alma,2023-03-25,69
54.0,Tara,2023-03-25,68
54.0,Tara,2023-03-25,68
10.0,Candy Crush Yellow,2023-03-25,71
30.0,Potomac Early White,2023-03-27,52
54.0,Tara,2023-03-27,68
54.0,Tara,2023-03-27,68
10.0,Aneto,2023-03-27,64
10.0,Champagne Yellow,2023-03-27,73
47.0,Purple Monarch,2023-03-27,72
19.0,Tara,2023-03-27,70
10.0,Vitamin C,2023-03-27,65
54.0,Tara,2023-03-27,68
23.0,Potomac Early Yellow,2023-03-27,49
10.0,Mark Twain,2023-03-27,75
23.0,Potomac Early Yellow,2023-03-27,49
10.0,Melrose,2023-03-27,66
10.0,Uvita,2023-03-27,71
10.0,Melrose,2023-03-27,66
10.0,Airbrush,2023-03-27,67
54.0,Tara,2023-03-27,68
30.0,Potomac Early White,2023-03-27,47
10.0,Airbrush,2023-03-27,66
10.0,Delirock Pink,2023-03-27,73
23.0,Potomac Crimson,2023-03-27,56
10.0,Creme Brulee,2023-03-27,73
10.0,Alma,2023-03-27,67
10.0,Whatsapp,2023-03-27,75
47.0,Chelsea,2023-03-27,75
10.0,Top Dollar,2023-03-27,66
54.0,Tara,2023-03-27,68
54.0,Tara,2023-03-27,65
10.0,Top Dollar,2023-03-27,66
47.0,Chelsea,2023-03-27,75
10.0,Melrose,2023-03-27,66
10.0,Whatsapp,2023-03-27,75
10.0,Delirock Pink,2023-03-27,71
10.0,Maisy,2023-03-27,73
10.0,Maisy,2023-03-27,73
10.0,Soleado,2023-03-27,60
10.0,Veronica,2023-03-27,64
10.0,Candy Crush Yellow,2023-03-27,69
10.0,Wallace,2023-03-27,64
23.0,Potomac Early Yellow,2023-03-27,52
10.0,Brazuca,2023-03-27,73
10.0,Delirock,2023-03-27,68
19.0,Tara,2023-03-27,70
10.0,Can Can,2023-03-27,68
19.0,Tara,2023-03-27,70
10.0,Molly Yellow,2023-03-27,63
10.0,Can Can,2023-03-27,71
10.0,Paintball Sunny,2023-03-27,73
54.0,Tara,2023-03-27,67
10.0,Zippo,2023-03-27,67
10.0,Brazilian,2023-03-27,71
10.0,Painter,2023-03-27,71
10.0,Aneto,2023-03-27,65
19.0,Tara,2023-03-27,67
54.0,Tara,2023-03-27,67
10.0,Delirock,2023-03-27,73
10.0,Botani,2023-03-27,66
10.0,Botani,2023-03-27,66
10.0,Brazilian,2023-03-27,71
10.0,Plasma,2023-03-27,69
10.0,Delirock,2023-03-27,73
10.0,Uvita,2023-03-27,71
10.0,Zippo,2023-03-27,66
10.0,Veronica,2023-03-27,64
10.0,Painter,2023-03-27,68
10.0,Botani,2023-03-27,66
10.0,Botani,2023-03-27,66
54.0,Tara,2023-03-27,67
50.0,Lucy,2023-03-27,57
10.0,Paintball Sunny,2023-03-27,73
10.0,Can Can,2023-03-27,71
19.0,Tara,2023-03-27,70
10.0,Can Can,2023-03-27,71
10.0,Brazilian,2023-03-27,71
52.0,Candy Crush Mint,2023-03-28,59
10.0,Sweet Dreams,2023-03-28,72
10.0,Real Deal,2023-03-28,70
10.0,Zippo,2023-03-28,68
10.0,Sweet Dreams,2023-03-28,77
23.0,Potomac Early Pink,2023-03-28,53
10.0,Candy Crush Yellow,2023-03-28,70
19.0,Tara,2023-03-28,72
23.0,Potomac Early Yellow,2023-03-28,53
10.0,Botani,2023-03-28,68
19.0,Tara,2023-03-28,72
10.0,Plasma,2023-03-28,68
10.0,Felina,2023-03-28,68
10.0,Can Can,2023-03-28,70
10.0,Maisy,2023-03-28,72
10.0,Dotty Pink,2023-03-28,70
10.0,Felina,2023-03-28,70
10.0,Maisy,2023-03-28,72
10.0,Felina,2023-03-28,70
19.0,Tara,2023-03-28,70
19.0,Tara,2023-03-28,70
23.0,Potomac Early Pink,2023-03-28,48
10.0,Maisy,2023-03-28,72
10.0,Maisy,2023-03-28,72
52.0,Katy,2023-03-28,57
19.0,Tara,2023-03-28,69
52.0,Lucy,2023-03-28,57
19.0,Tara,2023-03-28,72
19.0,Tara,2023-03-28,72
10.0,Brazilian,2023-03-28,70
23.0,Potomac Early Pink,2023-03-28,51
19.0,Tara,2023-03-28,69
39.0,Felina,2023-03-28,71
10.0,Alma,2023-03-28,66
39.0,Soleado,2023-03-28,60
10.0,Candy Crush Yellow,2023-03-28,73
10.0,Candy Crush Yellow,2023-03-28,73
19.0,Tara,2023-03-28,69
10.0,Skylie,2023-03-28,66
10.0,Candy Crush Yellow,2023-03-28,73
19.0,Tara,2023-03-28,71
10.0,Top Dollar,2023-03-28,64
52.0,Candy Crush Purple,2023-03-28,65
52.0,Candy Crush Purple,2023-03-28,65
10.0,Brazuca,2023-03-28,72
52.0,Candy Crush Purple,2023-03-28,66
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-28,69
23.0,Potomac Early Orange,2023-03-28,46
10.0,Airbrush,2023-03-28,66
10.0,Delirock,2023-03-28,73
10.0,Aquarel Pink,2023-03-28,63
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-28,69
10.0,Brazilian,2023-03-28,73
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-28,69
10.0,Soleado,2023-03-28,63
19.0,Tara,2023-03-28,69
19.0,Tara,2023-03-29,68
19.0,Tara,2023-03-29,68
19.0,Tara,2023-03-29,69
19.0,Tara,2023-03-29,69
36.0,Felina,2023-03-29,72
19.0,Tara,2023-03-29,69
36.0,Delirock Pink,2023-03-29,72
19.0,Tara,2023-03-29,69
19.0,Tara,2023-03-29,69
36.0,Zippo,2023-03-29,68
19.0,Tara,2023-03-29,69
19.0,Tara,2023-03-29,68
36.0,Zippo,2023-03-29,68
36.0,Alma,2023-03-29,69
19.0,Tara,2023-03-29,68
36.0,Champagne Yellow,2023-03-29,72
19.0,Tara,2023-03-29,68
36.0,Champagne Yellow,2023-03-29,72
19.0,Tara,2023-03-29,68
36.0,Plasma,2023-03-29,68
36.0,Delirock,2023-03-29,73
36.0,Soleado,2023-03-29,62
36.0,Soleado,2023-03-29,62
36.0,Soleado,2023-03-29,62
36.0,Soleado,2023-03-29,62
36.0,Alma,2023-03-29,68
36.0,Alma,2023-03-29,68
36.0,Amethyst Dark,2023-03-29,68
36.0,Can Can,2023-03-29,68
47.0,Isabella,2023-03-29,77
36.0,Alma,2023-03-29,68
36.0,Uvita,2023-03-29,70
30.0,Potomac Early White,2023-03-29,50
36.0,Maisy,2023-03-29,72
36.0,Maisy,2023-03-29,72
36.0,Alma,2023-03-29,68
36.0,Alma,2023-03-29,68
30.0,Potomac Early White,2023-03-29,50
36.0,Delirock,2023-03-29,73
36.0,Uvita,2023-03-29,70
25.0,Potomac Crimson,2023-03-29,63
25.0,Potomac Crimson,2023-03-29,63
19.0,Tara,2023-03-29,68
23.0,Potomac Early Orange,2023-03-29,47
36.0,Skylie,2023-03-29,64
36.0,Plasma,2023-03-29,68
19.0,Tara,2023-03-29,65
19.0,Tara,2023-03-29,68
36.0,Melrose,2023-03-29,66
36.0,Botani,2023-03-29,66
36.0,Trissia,2023-03-29,66
36.0,Melrose,2023-03-29,66
36.0,Plasma,2023-03-29,66
36.0,Shortcake,2023-03-29,66
36.0,Botani,2023-03-29,66
36.0,Botani,2023-03-29,66
36.0,Alma,2023-03-29,70
36.0,Felina,2023-03-29,70
36.0,Felina,2023-03-29,70
36.0,Cresta Purple,2023-03-29,66
36.0,Felina,2023-03-29,70
36.0,Felina,2023-03-29,70
36.0,Real Deal,2023-03-29,70
47.0,Purple Monarch,2023-03-29,70
36.0,Brazilian,2023-03-29,72
36.0,Felina,2023-03-29,70
36.0,Felina,2023-03-29,70
36.0,Brazilian,2023-03-30,69
19.0,Tara,2023-03-30,67
36.0,Aneto,2023-03-30,63
52.0,Candy Crush Mint,2023-03-30,60
59.0,Isabella,2023-03-30,72
52.0,Dotty Pink,2023-03-30,67
23.0,Potomac Early Pink,2023-03-30,55
52.0,Lucy,2023-03-30,58
59.0,Isabella,2023-03-30,72
59.0,Chelsea,2023-03-30,75
52.0,Candy Crush Yellow,2023-03-30,68
36.0,Zumba,2023-03-30,69
52.0,Dotty Pink,2023-03-30,70
36.0,Zippo,2023-03-30,70
20.0,Superb,2023-03-30,62
19.0,Tara,2023-03-30,67
20.0,Jaxon,2023-03-30,68
52.0,Lucy,2023-03-30,57
52.0,Molly Yellow,2023-03-30,57
36.0,Brazilian,2023-03-30,71
36.0,Alma,2023-03-30,67
19.0,Tara,2023-03-30,67
19.0,Tara,2023-03-30,67
52.0,Candy Crush Purple,2023-03-30,67
52.0,Candy Crush White,2023-03-30,67
52.0,Candy Crush White,2023-03-30,67
52.0,Candy Crush White,2023-03-30,67
52.0,Candy Crush Yellow,2023-03-30,67
19.0,Tara,2023-03-30,67
36.0,Paintball Sunny,2023-03-30,71
36.0,Mark Twain,2023-03-30,76
52.0,Katy,2023-03-30,55
52.0,Dotty Pink,2023-03-30,70
36.0,Alma,2023-03-30,71
19.0,Tara,2023-03-30,67
19.0,Tara,2023-03-30,67
36.0,Skylie,2023-03-30,65
19.0,Tara,2023-03-30,67
25.0,Potomac Crimson,2023-03-30,60
36.0,Skylie,2023-03-30,63
20.0,Superb,2023-03-30,62
19.0,Tara,2023-03-30,68
36.0,Alma,2023-03-30,69
19.0,Tara,2023-03-30,69
20.0,Jaxon,2023-03-30,64
25.0,Potomac Early Rosse,2023-03-30,58
36.0,Skylie,2023-03-30,65
36.0,Skylie,2023-03-30,65
36.0,Aneto,2023-03-30,65
23.0,Potomac Early Yellow,2023-03-30,51
36.0,Zumba,2023-03-30,67
23.0,Potomac Early White,2023-03-30,51
36.0,Skylie,2023-03-30,65
19.0,Tara,2023-03-30,68
52.0,Superb,2023-03-30,58
19.0,Tara,2023-03-30,68
19.0,Tara,2023-03-30,68
36.0,Alma,2023-03-30,69
23.0,Potomac Early White,2023-03-30,51
52.0,Candy Crush Yellow,2023-03-30,70
19.0,Tara,2023-03-30,69
36.0,Alma,2023-03-30,69
52.0,Molly Yellow,2023-03-30,58
36.0,Veronica Peach,2023-03-30,63
36.0,Veronica,2023-03-30,63
20.0,Wallace,2023-03-30,64
36.0,Alma,2023-03-30,68
19.0,Tara,2023-03-30,69
36.0,Tequila Sunrise,2023-03-30,69
36.0,Alma,2023-03-30,68
19.0,Tara,2023-03-30,68
36.0,Veronica,2023-03-31,64
36.0,Tequila Sunrise,2023-03-31,68
36.0,Zippo,2023-03-31,68
36.0,Felina,2023-03-31,72
36.0,Amethyst Dark,2023-03-31,70
36.0,Maisy,2023-03-31,75
36.0,Maisy,2023-03-31,75
36.0,Maisy Lime,2023-03-31,75
23.0,Potomac Early White,2023-03-31,50
59.0,Chelsea,2023-03-31,74
36.0,Botani,2023-03-31,66
23.0,Potomac Early White,2023-03-31,48
36.0,Felina,2023-03-31,68
36.0,Veronica,2023-03-31,64
54.0,Tara,2023-03-31,69
23.0,Potomac Early Pink,2023-03-31,52
59.0,Purple Monarch,2023-03-31,74
59.0,Purple Monarch,2023-03-31,74
23.0,Potomac Early White,2023-03-31,48
23.0,Potomac Early White,2023-03-31,50
59.0,Purple Monarch,2023-03-31,74
59.0,Purple Monarch,2023-03-31,74
36.0,Zippo,2023-03-31,68
36.0,Trissia,2023-03-31,66
23.0,Potomac Early Orange,2023-03-31,45
54.0,Tara,2023-03-31,66
36.0,Zumba,2023-03-31,66
36.0,Botani,2023-03-31,66
36.0,Felina,2023-03-31,72
36.0,Mark Twain,2023-03-31,75
52.0,Dotty Pink,2023-03-31,72
36.0,Melrose,2023-03-31,68
36.0,Mark Twain,2023-03-31,75
23.0,Potomac Early Pink,2023-03-31,55
36.0,Skylie,2023-03-31,66
36.0,Skylie,2023-03-31,66
36.0,Skylie,2023-03-31,66
36.0,Botani,2023-03-31,68
23.0,Potomac Early Orange,2023-03-31,45
36.0,Top Dollar,2023-03-31,64
36.0,Alma,2023-03-31,71
59.0,Chelsea,2023-03-31,74
36.0,Uvita,2023-03-31,70
59.0,Chelsea,2023-03-31,74
36.0,Alma,2023-03-31,68
36.0,Mark Twain,2023-03-31,77
36.0,Veronica,2023-03-31,62
10.0,Can Can,2023-03-31,69
59.0,Chelsea,2023-03-31,74
36.0,Can Can,2023-03-31,68
36.0,Skylie,2023-03-31,66
23.0,Potomac Early Pink,2023-03-31,55
54.0,Tara,2023-03-31,67
36.0,Skylie,2023-03-31,66
36.0,Skylie,2023-03-31,66
36.0,Paintball Sunny,2023-03-31,75
36.0,Paintball Sunny,2023-03-31,75
36.0,Brazilian,2023-03-31,70
36.0,Mont Blanc,2023-03-31,68
36.0,Alma,2023-03-31,70
36.0,Felina,2023-03-31,70
59.0,Isabella,2023-03-31,74
36.0,Painter,2023-03-31,68
36.0,Felina,2023-03-31,70
36.0,Melrose,2023-03-31,66
54.0,Tara,2023-03-31,69
36.0,Mont Blanc,2023-04-01,68
36.0,Uvita,2023-04-01,71
52.0,Candy Crush White,2023-04-01,65
52.0,Candy Crush Yellow,2023-04-01,68
23.0,Potomac Early Orange,2023-04-01,51
36.0,Alma,2023-04-01,68
52.0,Dotty Pink,2023-04-01,73
36.0,Airbrush Custard,2023-04-01,67
36.0,Airbrush,2023-04-01,67
36.0,Alma,2023-04-01,68
52.0,Candy Crush Yellow,2023-04-01,71
36.0,Mark Twain,2023-04-01,74
54.0,Tara,2023-04-01,69
54.0,Tara,2023-04-01,69
36.0,Sweet Dreams,2023-04-01,74
25.0,Potomac Early Rosse,2023-04-01,55
36.0,Sweet Dreams,2023-04-01,74
20.0,Molly Purple,2023-04-01,56
36.0,Mark Twain,2023-04-01,75
36.0,Airbrush,2023-04-01,65
36.0,Zumba,2023-04-01,69
52.0,Superb,2023-04-01,63
52.0,Candy Crush Purple,2023-04-01,66
52.0,Nebula Lemon,2023-04-01,61
36.0,Champagne Yellow,2023-04-01,74
52.0,Lucy,2023-04-01,58
52.0,Molly Purple,2023-04-01,58
36.0,Whatsapp,2023-04-01,74
52.0,Molly Purple,2023-04-01,58
36.0,Champagne Yellow,2023-04-01,74
52.0,Candy Crush Mint,2023-04-01,59
52.0,Molly Yellow,2023-04-01,59
36.0,Mark Twain,2023-04-01,75
23.0,Potomac Early Pink,2023-04-01,47
19.0,Tara,2023-04-03,67
23.0,Potomac Early Orange,2023-04-03,47
36.0,Veronica,2023-04-03,63
23.0,Potomac Early Orange,2023-04-03,47
23.0,Potomac Early Orange,2023-04-03,47
19.0,Tara,2023-04-03,67
36.0,Veronica,2023-04-03,63
34.0,Paintball Sunny,2023-04-03,73
34.0,Maisy,2023-04-03,73
34.0,Maisy,2023-04-03,73
34.0,Zippo,2023-04-03,69
34.0,Zumba,2023-04-03,69
54.0,Tara,2023-04-03,66
36.0,Painter,2023-04-03,66
34.0,Maisy,2023-04-03,73
34.0,Can Can,2023-04-03,71
36.0,Soleado,2023-04-03,63
34.0,Champagne Yellow,2023-04-03,73
34.0,Champagne Yellow,2023-04-03,73
36.0,Soleado,2023-04-03,63
34.0,Champagne Yellow,2023-04-03,71
36.0,Uvita,2023-04-03,72
54.0,Tara,2023-04-03,67
34.0,Plasma,2023-04-03,69
34.0,Felina,2023-04-03,69
54.0,Tara,2023-04-03,66
34.0,Melrose,2023-04-03,65
34.0,Soleado,2023-04-03,61
34.0,Soleado,2023-04-03,61
34.0,Soleado,2023-04-03,61
34.0,Soleado,2023-04-03,65
34.0,Soleado,2023-04-03,61
34.0,Zippo,2023-04-03,68
36.0,Top Dollar,2023-04-03,65
36.0,Top Dollar,2023-04-03,65
36.0,Top Dollar,2023-04-03,65
36.0,Veronica,2023-04-03,59
52.0,Candy Crush Mint,2023-04-03,56
36.0,Zippo,2023-04-03,65
34.0,Veronica,2023-04-03,63
36.0,Top Dollar,2023-04-03,65
23.0,Potomac Early Pink,2023-04-03,53
36.0,Botani,2023-04-03,67
36.0,Painter,2023-04-03,67
34.0,Veronica,2023-04-03,63
34.0,Veronica,2023-04-03,63
36.0,Uvita,2023-04-03,72
34.0,Felina,2023-04-03,69
34.0,Can Can,2023-04-03,69
34.0,Brazilian,2023-04-03,69
34.0,Botani,2023-04-03,69
34.0,Whatsapp,2023-04-03,73
59.0,Chelsea,2023-04-03,74
59.0,Chelsea,2023-04-03,74
34.0,Delirock,2023-04-03,74
36.0,Aneto,2023-04-03,65
36.0,Aneto,2023-04-03,65
36.0,Botani,2023-04-03,67
36.0,Painter,2023-04-03,67
34.0,Melrose,2023-04-03,69
36.0,Uvita,2023-04-03,72
34.0,Real Deal,2023-04-03,73
36.0,Felina,2023-04-03,72
59.0,Purple Monarch,2023-04-03,71
36.0,Uvita,2023-04-03,72
34.0,Delirock,2023-04-03,71
34.0,Real Deal,2023-04-03,71
23.0,Potomac Early White,2023-04-03,51
36.0,Aneto,2023-04-03,63
36.0,Colorado Springs,2023-04-03,63
34.0,Felina,2023-04-03,68
34.0,Real Deal,2023-04-03,71
36.0,Aquarel Pink,2023-04-03,63
36.0,Aquarel Pink,2023-04-03,63
36.0,Aneto,2023-04-03,63
36.0,Can Can,2023-04-03,72
36.0,Felina,2023-04-03,72
34.0,Botani,2023-04-03,68
36.0,Felina,2023-04-03,72
23.0,Potomac Early Pink,2023-04-03,51
34.0,Botani,2023-04-03,68
59.0,Chelsea,2023-04-03,72
34.0,Brazilian,2023-04-03,72
34.0,Alma,2023-04-04,68
52.0,Candy Crush Yellow,2023-04-04,67
59.0,Chelsea,2023-04-04,73
59.0,Chelsea,2023-04-04,73
34.0,Brazuca,2023-04-04,73
34.0,Brazuca,2023-04-04,73
34.0,Sweet Dreams,2023-04-04,72
34.0,Alma,2023-04-04,68
34.0,Alma,2023-04-04,68
34.0,Alma,2023-04-04,68
34.0,Alma,2023-04-04,68
34.0,Alma,2023-04-04,68
36.0,Alma,2023-04-04,68
52.0,Candy Crush White,2023-04-04,62
52.0,Candy Crush Purple,2023-04-04,68
52.0,Candy Crush Yellow,2023-04-04,68
34.0,Colorado Springs,2023-04-04,68
52.0,Candy Crush Purple,2023-04-04,67
37.0,Cresta Purple,2023-04-04,68
34.0,Alma,2023-04-04,68
19.0,Tara,2023-04-04,67
37.0,Melrose,2023-04-04,67
19.0,Tara,2023-04-04,67
36.0,Soleado,2023-04-04,60
19.0,Tara,2023-04-04,67
19.0,Tara,2023-04-04,67
19.0,Tara,2023-04-04,67
52.0,Superb,2023-04-04,64
52.0,Whynot,2023-04-04,58
52.0,Candy Crush White,2023-04-04,65
19.0,Tara,2023-04-04,67
19.0,Tara,2023-04-04,67
52.0,Candy Crush Purple,2023-04-04,65
52.0,Molly Purple,2023-04-04,58
52.0,Whynot,2023-04-04,57
52.0,Wallace,2023-04-04,64
36.0,Trissia,2023-04-04,62
52.0,Lucy,2023-04-04,56
34.0,Whatsapp,2023-04-04,73
34.0,Whatsapp,2023-04-04,73
34.0,Whatsapp,2023-04-04,73
52.0,Jaxon,2023-04-04,64
59.0,Chelsea,2023-04-04,74
19.0,Tara,2023-04-04,67
19.0,Tara,2023-04-04,67
34.0,Maisy,2023-04-04,73
34.0,Alma,2023-04-04,68
34.0,Alma,2023-04-04,68
37.0,Mark Twain,2023-04-04,74
34.0,Delirock,2023-04-04,73
37.0,Mark Twain,2023-04-04,74
37.0,Paintball Sunny,2023-04-04,74
34.0,Sweet Dreams,2023-04-04,73
34.0,Sweet Dreams,2023-04-04,73
23.0,Potomac Early White,2023-04-04,52
23.0,Potomac Early White,2023-04-04,52
23.0,Potomac Early White,2023-04-04,52
23.0,Potomac Early White,2023-04-04,52
37.0,Mark Twain,2023-04-04,74
19.0,Tara,2023-04-04,67
59.0,Chelsea,2023-04-04,73
52.0,Candy Crush Yellow,2023-04-04,70
52.0,Superb,2023-04-04,63
19.0,Tara,2023-04-04,66
36.0,Botani,2023-04-04,72
19.0,Tara,2023-04-04,66
19.0,Tara,2023-04-04,66
34.0,Zumba,2023-04-04,68
52.0,Candy Crush Yellow,2023-04-04,70
19.0,Tara,2023-04-04,66
34.0,Delirock Pink,2023-04-04,72
34.0,Delirock Pink,2023-04-04,72
52.0,Dotty Pink,2023-04-04,70
34.0,Delirock Pink,2023-04-04,72
52.0,Dotty Pink,2023-04-04,70
52.0,Dotty Pink,2023-04-04,72
34.0,Alma,2023-04-04,70
52.0,Dotty Pink,2023-04-04,72
23.0,Potomac Early Pink,2023-04-04,46
52.0,Candy Crush Yellow,2023-04-04,70
34.0,Brazilian,2023-04-04,70
52.0,Superb,2023-04-04,63
19.0,Tara,2023-04-04,66
34.0,Maisy,2023-04-04,72
19.0,Tara,2023-04-04,68
36.0,Uvita,2023-04-04,71
59.0,Purple Monarch,2023-04-04,72
23.0,Potomac Early White,2023-04-04,46
19.0,Tara,2023-04-04,66
34.0,Paintball Sunny,2023-04-04,72
19.0,Tara,2023-04-04,68
19.0,Tara,2023-04-04,68
37.0,Botani,2023-04-04,70
37.0,Mark Twain,2023-04-05,75
37.0,Uvita,2023-04-05,72
37.0,Whatsapp,2023-04-05,73
37.0,Whatsapp,2023-04-05,73
60.0,Molly Yellow,2023-04-05,61
19.0,Tara,2023-04-05,69
37.0,Paintball Sunny,2023-04-05,72
25.0,Potomac Early Pink,2023-04-05,50
25.0,Potomac Early Pink,2023-04-05,50
25.0,Potomac Early Pink,2023-04-05,50
25.0,Potomac Early Orange,2023-04-05,50
37.0,Paintball Sunny,2023-04-05,72
52.0,Candy Crush Purple,2023-04-05,64
37.0,Aquarel Pink,2023-04-05,63
19.0,Tara,2023-04-05,69
37.0,Maisy,2023-04-05,73
37.0,Aneto,2023-04-05,64
25.0,Potomac Crimson,2023-04-05,61
19.0,Tara,2023-04-05,69
37.0,Delirock Pink,2023-04-05,71
37.0,Soleado,2023-04-05,63
37.0,Maisy,2023-04-05,73
19.0,Tara,2023-04-05,69
60.0,Candy Crush White,2023-04-05,65
25.0,Potomac Early Rosse,2023-04-05,54
37.0,Whatsapp,2023-04-05,72
37.0,Trissia,2023-04-05,66
37.0,Mark Twain,2023-04-05,75
25.0,Potomac Early Pink,2023-04-05,52
37.0,Veronica Peach,2023-04-05,63
59.0,Chelsea,2023-04-05,74
23.0,Potomac Early White,2023-04-05,51
37.0,Melrose,2023-04-05,66
37.0,Delirock,2023-04-05,75
60.0,Superb,2023-04-05,62
60.0,Superb,2023-04-05,62
25.0,Potomac Early Yellow,2023-04-05,52
52.0,Candy Crush Mint,2023-04-05,57
37.0,Shortcake,2023-04-05,67
37.0,Botani,2023-04-05,69
59.0,Chelsea,2023-04-05,72
37.0,Champagne Yellow,2023-04-05,72
37.0,Zippo,2023-04-05,69
37.0,Can Can,2023-04-05,72
37.0,Veronica,2023-04-05,64
37.0,Top Dollar,2023-04-05,64
37.0,Felina,2023-04-05,69
37.0,Felina,2023-04-05,69
37.0,Maisy Lime,2023-04-05,71
37.0,Felina,2023-04-05,69
59.0,Chelsea,2023-04-05,72
37.0,Alma,2023-04-05,67
37.0,Zippo,2023-04-05,69
37.0,Trissia,2023-04-05,67
37.0,Uvita,2023-04-05,71
19.0,Tara,2023-04-05,67
19.0,Tara,2023-04-05,67
19.0,Tara,2023-04-05,67
19.0,Tara,2023-04-05,67
37.0,Plasma,2023-04-05,67
19.0,Tara,2023-04-05,69
37.0,Real Deal,2023-04-05,71
37.0,Alma,2023-04-05,67
37.0,Alma,2023-04-05,69
19.0,Tara,2023-04-05,69
60.0,Molly Yellow,2023-04-05,61
37.0,Amethyst Dark,2023-04-05,69
37.0,Alma,2023-04-05,69
37.0,Alma,2023-04-05,69
59.0,Chelsea,2023-04-05,73
37.0,Alma,2023-04-05,69
60.0,Molly Purple,2023-04-05,61
37.0,Alma,2023-04-05,69
37.0,Alma,2023-04-05,69
25.0,Potomac Crimson,2023-04-06,60
37.0,Tequila Sunrise,2023-04-06,66
34.0,Skylie,2023-04-06,68
34.0,Top Dollar,2023-04-06,66
34.0,Skylie,2023-04-06,68
19.0,Tara,2023-04-06,68
34.0,Top Dollar,2023-04-06,66
34.0,Skylie,2023-04-06,68
34.0,Zumba,2023-04-06,68
37.0,Whatsapp,2023-04-06,74
34.0,Skylie,2023-04-06,68
34.0,Skylie,2023-04-06,68
34.0,Aquarel Pink,2023-04-06,62
34.0,Can Can,2023-04-06,68
34.0,Can Can,2023-04-06,68
37.0,Skylie,2023-04-06,68
34.0,Painter,2023-04-06,68
37.0,Botani,2023-04-06,68
60.0,Dotty Pink,2023-04-06,69
34.0,Airbrush Custard,2023-04-06,66
34.0,Maisy Lime,2023-04-06,72
34.0,Painter,2023-04-06,66
37.0,Mont Blanc,2023-04-06,66
34.0,Uvita,2023-04-06,70
60.0,Oro,2023-04-06,64
34.0,Zumba,2023-04-06,68
34.0,Uvita,2023-04-06,70
37.0,Botani,2023-04-06,68
19.0,Tara,2023-04-06,68
59.0,Isabella,2023-04-06,74
37.0,Skylie,2023-04-06,68
37.0,Skylie,2023-04-06,68
34.0,Maisy Lime,2023-04-06,71
34.0,Skylie,2023-04-06,68
23.0,Potomac Early White,2023-04-06,51
